ID,Stock Code,UPC Full,Name,Size,Default Qty,Unit Cost,Latest Cost,Unit Price,Modifiers Qty,Modifiers Cost,Modifiers Latest Cost,Modifiers Price,Tax Rule Name,Category Name,Category Group Name,Supplier Name,Qty On Hand,Total Qty On Hand,Margin,Reorder Value,Reorder Point,Item Rank,Auto Update,Type,Vendor Item No,SKU,Unit Per Case,Item Tags,Vendor Name,Notes,Remind Date,Close Out item,Prompt For Qty,Item Type,Additional Fee,Bottle Deposit,Do Not Track Inventory,Add To Shortcut Keys,Do Not Show To Webstore,Hide Inventory,Item Shortcut Name,Item Sort No,Do Not Apply Manual Discount,Exclude from Promotions
3354,"9999975610","0000","CROISSANT NUTELLA LA PROVENCE",,"1","2.35","2.350","4.25",,,,,"Tax","FRESH FOOD","NOTAX","LA PROVENCE","3.00",3,"44.71",4,3,"B",0,"general",0,"13924",4,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3355,"9999928428","0000","CROISSANT DULCE DE LECHE LA PROVENCE",,"1","2.35","2.350","4.25",,,,,"Tax","FRESH FOOD","NOTAX","LA PROVENCE","2.00",2,"44.71",5,3,"B",0,"general",0,"33835",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3356,"9999920509","0000","CROISSANT ALMOND CREAM LA PROVENCE",,"1","1.75","1.750","4.25",,,,,"Tax","FRESH FOOD","NOTAX","LA PROVENCE","0.00",0,"58.82",5,3,"B",0,"general",0,"78623",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3358,"9999917059","0000","CHEESE DANISH LA PROVENCE",,"1","1.55","1.550","3.50",,,,,"Tax","FRESH FOOD","NOTAX","LA PROVENCE","1.00",1,"55.71",4,4,"B",0,"general",0,"68309",4,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3360,"3412949776","634129497764","LAMS CASSAVA STRIPS",,"1","0.00","0.000","5.99",,,,,"Tax","SNACKS","NOTAX","REP RALLY","4.00",4,"100.00",1,1,"C",0,"general",0,"80212",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3361,"2390004210","323900042100","NYQUIL SEVERE COLD FLU 1OZ",,"1","0.00","0.000","6.99",,,,,"Tax","MEDICINE ITEMS","NOTAX","Jetro","5.00",5,"100.00",0,0,"D",0,"general",0,"75415",8,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3362,"1012543476","810125434761","GEEKBAR 15K STRAWBERRY MANGO",,"1","9.80","9.300","26.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","5.00",5,"62.31",0,0,"D",0,"general",0,"68682",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3363,"1012543998","810125439988","GEEKBAR X 25K COOL MINT",,"1","11.59","11.800","30.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","5.00",5,"61.37",0,0,"D",0,"general",0,"60103",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3364,"5003989650","0000","CROISSANT  HAM AND SWISS CHEESE POCKET",,"1","1.69","1.690","4.25",,,,,"Tax","FRESH FOOD","NOTAX","COSTCO","5.00",5,"60.24",0,0,"D",0,"general",0,"57322",8,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3366,"5006791934","850067919346","SNIPE PRE ROLL 2GR HYBRID *SALE*",,"1","0.90","0.900","3.00",,,,,"Tax","THCA PRODUCTS",,"Nepa 305","21.00",21,"70.00",0,0,"D",0,"general",0,"63341",50,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3367,"4136567186","741365671862","SOU SLAPS CANDY DOUBLEBERRY 3.4OZ",,"1","2.35","2.350","4.99",,,,,"Tax","CANDY/ GUMS",,"Nepa 305","0.00",0,"52.91",1,1,"B",0,"general",0,"44214",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3371,"9434605523","194346055234","BATH + SHOWER BODY POLISHING GLOVES",,"1","3.98","3.980","6.99",,,,,"Tax","PERSONAL CARE ITEMS","NOTAX","Walmart Business","0.00",0,"43.06",1,1,"B",0,"general",0,"43691",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3372,"1254662159","312546621596","HALLS THROAT SOOTHING COOL BERRY","25.00CT","1","2.48","2.480","4.99",,,,,"Tax","MEDICINE ITEMS","NOTAX","Walmart Business","1.00",1,"50.30",1,1,"C",0,"general",0,"80747",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3374,"1029100176","810291001767","TATES COCONUT CRISP COOKIES 7OZ",,"1","3.65","3.650","6.99",,,,,"Tax","SNACKS","NOTAX","FAIRE ","4.00",4,"47.78",12,1,"B",0,"general",0,"13382",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3375,"1029100931","810291009312","TATE'S BLUEBERRY CRISP COOKIES 7OZ",,"1","3.65","3.650","6.25",,,,,"Tax","SNACKS","NOTAX","FAIRE ","7.00",7,"41.60",12,2,"B",0,"general",0,"20260",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3376,"9568228739","695682287391","COOKIES PEN 3GR SATIVA APPLES BANANAS",,"1","0.00","0.000","35.00",,,,,"Tax","THCA PRODUCTS",,"KARINA DROPPED MERCH","5.00",5,"100.00",0,0,"D",0,"general",0,"98041",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3377,"2175038115","721750381156","DESTINO PRE ROLL 1.2GR SATIVA",,"1","0.00","0.000","12.99",,,,,"Tax","THCA PRODUCTS",,"KARINA DROPPED MERCH","1.00",1,"100.00",10,3,"A",0,"general",0,"60227",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3378,"2175011005, 2175029737, 2175016042","721750110053, 0000, 0000","DESTINO PRE ROLL 1.2GR INDICA",,"1","0.00","0.000","12.99",,,,,"Tax","THCA PRODUCTS",,"KARINA DROPPED MERCH","1.00, 2.00, 3.00",6,"100.00",0,0,"D",0,"general",0,"98767",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3380,"7468330247","074683302478","SKINNYGIRL STRAWBERRY",,"1","0.00","0.000","4.99",,,,,"Tax","PANTRY ITEMS","NOTAX","Walmart Business","1.00",1,"100.00",0,0,"D",0,"general",0,"91964",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3381,"9999928747","0000","COOKIES PEN 1GR DUAL",,"1","0.00","0.000","35.00",,,,,"Tax","THCA PRODUCTS",,"KARINA DROPPED MERCH","2.00",2,"100.00",0,0,"D",0,"general",0,"74821",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3382,"4150880007","041508800075","S. PELLEGRINO SPARKLING WATER 8.45 OZ","8.25OZ","1","0.87","0.870","2.50",,,,,"Tax","BEVERAGES ","NOTAX","Jetro","0.00",0,"65.20",24,7,"D",0,"general",0,"02869",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3383,"7447100050","074471000500","CAFE BUSTELO 10 OZ CAN",,"1","6.59","6.590","12.99",,,,,"Tax","PANTRY ITEMS","NOTAX","Jetro","7.00",7,"49.27",12,2,"B",0,"general",0,"16121",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3384,"4400007970","044000079703","RITZ TOASTED CHIPS ROASTED GARLIC 8.1OZ",,"1","4.17","4.170","6.99",,,,,"Tax","SNACKS","NOTAX","Walmart Business","0.00",0,"40.34",2,2,"D",0,"general",0,"51120",2,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3385,"7639710511","0000","LA COSTENA NACHO PICKLED JALEPENO 15.5OZ",,"1","1.88","1.880","3.99",,,,,"Tax","PANTRY ITEMS","NOTAX","Walmart Business","3.00",3,"52.88",0,0,"D",0,"general",0,"78475",3,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3386,"4178599897","041785998977","OCEDAR PLAYTEX GLOVES 1PK",,"1","2.97","2.970","5.99",,,,,"Tax","HOUSEHOLD CLEANING SUPPLIES","NOTAX","Walmart Business","1.00",1,"50.42",1,1,"C",0,"general",0,"47146",3,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3388,"7598405992","6975984059921","RAZ 9K ZERO NIC MIAMI MINT",,"1","9.79","0.000","27.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","4.00",4,"63.74",5,1,"B",0,"general",0,"75398",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3389,"7354172480","073541724803","BERETTA PROTEIN PLATE 2.5OZ",,"1","2.08","2.080","4.99",,,,,"Tax","FRESH FOOD","NOTAX","COSTCO","0.00",0,"58.32",0,0,"C",0,"general",0,"42748",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3390,"3856480132","638564801322","EL ALMENDRO MARZIPAN TURRON 7.05OZ",,"1","4.63","4.630","8.99",,,,,"Tax","SNACKS","NOTAX","COSTCO","4.00",4,"48.50",0,0,"D",0,"general",0,"97839",3,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3391,"7365861741","0000","SUPRA HEXA STAINLESS STEEL PORTABLE HOOKA PURPLE",,"1","98.00","98.000","199.00",,,,,"Tax","HOOKAH RELATED",,"KARINA DROPPED MERCH","1.00",1,"50.75",0,0,"D",0,"general",0,"57689",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3392,"7835471945","078354719459","CABOT EXTRA SHARP CHEDDAR SLICED CHEESE 7OZ",,"1","3.14","3.140","5.99",,,,,"Tax","DAIRY","NOTAX","Walmart Business","0.00",0,"47.58",0,0,"D",0,"general",0,"74716",2,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3393,"7598405990","6975984059907","RAZ 9K ZERO NIC BLUE RAZ ICE",,"1","9.79","9.400","27.00",,,,,"Tax","NICOTINE VAPES",,"Nepa 305","3.00",3,"63.74",5,1,"B",0,"general",0,"23531",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3395,"1013256767","0000","MIAMI TRAYS",,"1","3.75","3.750","12.00",,,,,"Tax","TRAYS/ ASHTRAYS / JARS",,"Nepa 305","2.00",2,"68.75",0,0,"D",0,"general",0,"03144",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3396,"5924268929","759242689299","TOKYO PRE ROLL 2GR INDICA 3PK",,"1","0.00","0.000","25.00",,,,,"Tax","THCA PRODUCTS",,"KARINA DROPPED MERCH","0.00",0,"100.00",5,3,"D",0,"general",0,"27989",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3399,"5924268928","759242689282","TOKYO PRE ROLL 2GR SATIVA 3PK",,"1","0.00","0.000","25.00",,,,,"Tax","THCA PRODUCTS",,"KARINA DROPPED MERCH","0.00",0,"100.00",5,1,"D",0,"general",0,"79576",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3400,"1485901843","0000","AWS SCALE THRILL 100 SCALE",,"1","9.49","9.490","19.99",,,,,"Tax","MISCELLANEOUS SMOKE SHOP",,"Nepa 305","1.00",1,"52.53",0,0,"D",0,"general",0,"31181",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3401,"1485901009","0000","AWS SCALE BLADE 1KG",,"1","6.60","6.600","19.99",,,,,"Tax","MISCELLANEOUS SMOKE SHOP",,"Nepa 305","1.00",1,"66.98",0,0,"D",0,"general",0,"49144",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3402,"3800031031","038000310317","KELLOGGS POP TARTS BLUEBERRY",,"1","1.06","1.200","2.50",,,,,"Tax","SNACKS","NOTAX","REP RALLY","8.00",8,"57.60",6,3,"B",0,"general",0,"08223",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3403,"3800059095","038000590955","RICE KRISPIES TREATS 3OZ DOUBLE CHOCOLATEY CHUNK",,"1","1.24","1.240","2.99",,,,,"Tax","PANTRY ITEMS","NOTAX","CWA","5.00",5,"58.53",1,1,"C",0,"general",0,"88368",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3404,"4223837755","042238377554","HARIBO TWIN SNAKES 5OZ",,"1","1.42","1.420","4.00",,,,,"Tax","SNACKS","NOTAX","CWA","0.00",0,"64.50",12,2,"B",0,"general",0,"37878",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3405,"7287600111","872876001111","OMBU MALBEC",,"1","0.00","0.000","14.99",,,,,"Tax","WINE","WINE","Jetro","2.00",2,"100.00",0,0,"D",0,"general",0,"53401",4,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3406,"9441100115","694411001154","DAISYS GOURMET LEMON POUND CAKE",,"1","0.00","0.000","2.99",,,,,"Tax","SNACKS","NOTAX","Jetro","2.00",2,"100.00",2,2,"C",0,"general",0,"50152",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3407,"5804377890","158043778902","SMAKD GUMMIES SINGLE 2000MG WATERMELON SPLASH",,"1","2.00","2.000","4.00",,,,,"Tax","EDIBLES",,"Smoke Nation","35.00",35,"50.00",60,33,"A",0,"general",0,"98506",30,,,,,0,0,"Inventory Item",,,0,1,0,0,"SMAKD GUMMIES T",,0,0
3408,"9713654859","4897136548591","NEXA PIX 35K FROZEN BANANA",,"1","10.00","10.000","25.00",,,,,"Tax","NICOTINE VAPES",,"Smoke Nation","4.00",4,"60.00",0,0,"D",0,"general",0,"91946",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3409,"7031364137","6970313641372","RAZ 9K WHITE YUMMY GRAPE",,"1","9.79","13.000","27.00",,,,,"Tax","NICOTINE VAPES",,"KARINA DROPPED MERCH","0.00",0,"63.74",5,3,"D",0,"general",0,"10797",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3410,"7031364140","6970313641402","RAZ 9K BLUE RAZ B-POP",,"1","9.79","13.000","27.00",,,,,"Tax","NICOTINE VAPES",,"KARINA DROPPED MERCH","0.00",0,"63.74",5,3,"D",0,"general",0,"63318",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3411,"5007929400","850079294004","AURA TABLETS 100MG 4PK RED STRAWBERRY",,"1","20.00","20.000","40.00",,,,,"Tax","KRATOM",,"VIVA ZEN","10.00",10,"50.00",0,0,"D",0,"general",0,"65904",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3412,"6001433238","860014332388","AURA TABLETS 100MG 4PK UNFLAVORED",,"1","20.00","0.000","40.00",,,,,"Tax","KRATOM",,"KARINA DROPPED MERCH","0.00",0,"50.00",0,0,"D",0,"general",0,"75084",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3413,"5677338714","356773387146","SMAKD PEN 2GR HYBRID DONUT SHOP",,"1","10.00","0.000","27.99",,,,,"Tax","THCA PRODUCTS",,"KARINA DROPPED MERCH","0.00",0,"64.27",5,3,"A",0,"general",0,"80578",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3414,"5677338711","356773387115","SMAKD PEN 2GR INDICA BLUE RUNTZ",,"1","10.00","10.000","27.99",,,,,"Tax","THCA PRODUCTS",,"KARINA DROPPED MERCH","5.00",5,"64.27",5,1,"B",0,"general",0,"68773",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3415,"5677338715","356773387153","SMAKD PEN 2GR INDICA DESERT LIME",,"1","10.00","10.000","27.99",,,,,"Tax","THCA PRODUCTS",,"KARINA DROPPED MERCH","0.00",0,"64.27",5,1,"D",0,"general",0,"97023",5,,,"3 TO CALLE 12/1",,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3416,"5677338713","356773387139","SMAKD PEN 2GR SATIVA HOLY GRAIL KUSH",,"1","10.00","10.000","27.99",,,,,"Tax","THCA PRODUCTS",,"KARINA DROPPED MERCH","0.00",0,"64.27",5,1,"D",0,"general",0,"59364",5,,,"3 TO CALLE 8",,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3417,"5677338712","356773387122","SMAKD PEN 2GR SATIVA TANGERINE DREAM",,"1","10.00","10.000","27.99",,,,,"Tax","THCA PRODUCTS",,"KARINA DROPPED MERCH","3.00",3,"64.27",5,3,"A",0,"general",0,"30534",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3418,"9999936429","0000","CINNAMON ROLL LA PROVENCE",,"1","1.75","1.750","4.25",,,,,"Tax","FRESH FOOD","NOTAX","LA PROVENCE","4.00",4,"58.82",0,0,"D",0,"general",0,"10226",4,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3419,"1017328035","0000","BLAZY SUSAN 4 PIECE SET",,"1","20.99","20.990","45.00",,,,,"Tax","TRAYS/ ASHTRAYS / JARS",,"SUNSHINE ","1.00",1,"53.36",0,0,"D",0,"general",0,"97325",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3420,"6053264512","0000","HIGH AND LOST WATER PIPE",,"1","24.99","24.990","60.00",,,,,"Tax","BONG/ WATER PIPES",,"SUNSHINE ","0.00",0,"58.35",0,0,"A",0,"general",0,"28323",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3421,"1013492693","0000","BLAZY SUSAN SOFT PINK GRINDER",,"1","15.99","15.990","35.00",,,,,"Tax","GRINDERS",,"SUNSHINE ","1.00",1,"54.31",0,0,"D",0,"general",0,"92001",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3422,"9999943357","0000","PORTABLE WATER PIPE",,"1","2.74","2.740","12.99",,,,,"Tax","BONG/ WATER PIPES",,"KARINA DROPPED MERCH","2.00",2,"78.91",0,0,"D",0,"general",0,"77952",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3423,"6817386460","0000","CLOUDZ GRINDER",,"1","5.83","5.830","17.99",,,,,"Tax","GRINDERS",,"SUNSHINE ","2.00",2,"67.59",0,0,"D",0,"general",0,"68214",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3424,"9999962719","0000","CHROMIUM CRUSHER 2.1",,"1","8.99","8.990","25.00",,,,,"Tax","GRINDERS",,"SUNSHINE ","2.00",2,"64.04",0,0,"D",0,"general",0,"03251",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3425,"5294412269","3152944122694","CRUSHERS MUSHROOM GRINDER",,"1","7.49","7.490","25.00",,,,,"Tax","GRINDERS",,"SUNSHINE ","1.00",1,"70.04",0,0,"D",0,"general",0,"24074",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3426,"7675870410","0000","CHROMUIM SEXY BODY GRINDER",,"1","11.66","11.660","35.00",,,,,"Tax","GRINDERS",,"SUNSHINE ","2.00",2,"66.69",0,0,"D",0,"general",0,"89531",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3427,"9999916533","0000","MOON AND STAR BONG",,"1","20.99","20.990","55.00",,,,,"Tax","BONG/ WATER PIPES",,"SUNSHINE ","0.00",0,"61.84",0,0,"D",0,"general",0,"60884",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3428,"8153115205","181531152052","SILICONE ROCKET BONG",,"1","25.00","25.000","65.00",,,,,"Tax","BONG/ WATER PIPES",,"SUNSHINE ","1.00",1,"61.54",0,0,"D",0,"general",0,"09784",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3429,"5804377888","158043778889","SMAKD GUMMIES SINGLE 2000MG TROPICAL FRUIT",,"1","2.00","0.000","4.00",,,,,"Tax","EDIBLES",,"Smoke Nation","14.00",14,"50.00",30,26,"A",0,"general",0,"84852",30,,,,,0,0,"Inventory Item",,,0,1,0,0,"SMAKD GUMMIES T",,0,0
3430,"2175033460, 2175020823","721750334602, 721750334602","DESTINO PRE ROLL 1.2GR HYBRID",,"1","0.00","0.000","12.99",,,,,"Tax","THCA PRODUCTS",,"KARINA DROPPED MERCH","2.00, 1.00",3,"100.00",4,4,"A",0,"general",0,"71902",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3432,"1353000057","8013530000572","VINICOLA PIEDIROSSO RED WINE",,"1","0.00","0.000","11.99",,,,,"Tax","WINE","WINE","LOVE TO ITALY","3.00",3,"100.00",6,2,"B",0,"general",0,"10028",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3433,"1353000055","8013530000558","VINICOLA AGLIANICO RED WINE",,"1","0.00","0.000","11.99",,,,,"Tax","WINE","WINE","LOVE TO ITALY","5.00",5,"100.00",6,1,"B",0,"general",0,"25658",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3434,"3401302277","8034013022775","AMARCORD SINGLE BIANCA BOTTLE 12OZ",,"1","0.00","0.000","4.00",,,,,"Tax","BEERS",,"LOVE TO ITALY","8.00",8,"100.00",1,1,"C",0,"general",0,"28127",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3435,"3401302331","0000","AMARCORD 12 OZ BOTTLE SINGLE LAGER CHIARA",,"1","0.00","0.000","4.00",,,,,"Tax","BEERS",,"LOVE TO ITALY","12.00",12,"100.00",0,0,"D",0,"general",0,"28193",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3436,"3401302067","0000","AMARCORD 12 OZ BOTTLE STRONG AMBER ALE",,"1","0.00","0.000","4.00",,,,,"Tax","BEERS",,"LOVE TO ITALY","12.00",12,"100.00",0,0,"D",0,"general",0,"97008",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3437,"3401302279","8034013022799","AMARCORD 12 OZ BOTTLE SINGLE INDIA PALE ALE",,"1","0.00","0.000","4.00",,,,,"Tax","BEERS",,"LOVE TO ITALY","2.00",2,"100.00",12,3,"B",0,"general",0,"11468",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3438,"3401302298","0000","AMARCORD 12 OZ BOTTLE SINGLE PILSNER",,"1","0.00","0.000","4.00",,,,,"Tax","BEERS",,"LOVE TO ITALY","12.00",12,"100.00",0,0,"D",0,"general",0,"28860",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3439,"3401302224","0000","AMARCORD 12 OZ BOTTLE SINGLE BIRRA NON FILTRATA",,"1","0.00","0.000","4.00",,,,,"Tax","BEERS",,"LOVE TO ITALY","12.00",12,"100.00",0,0,"D",0,"general",0,"14117",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3440,"4400000679","044000006792","CHIPS AHOY 3OZ BAG",,"1","2.01","2.010","3.99",,,,,"Tax","SNACKS","NOTAX","REP RALLY","0.00",0,"49.62",10,3,"C",0,"general",0,"07372",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3441,"7115907655","071159076550","CORN NUTS CHILE PICANTE 4OZ",,"1","1.62","1.620","3.99",,,,,"Tax","SNACKS","NOTAX","REP RALLY","6.00",6,"59.40",12,2,"B",0,"general",0,"49888",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3442,"7115928991","071159289912","CORN NUTS MEXICAN STREET CORN 4OZ",,"1","1.62","1.620","3.99",,,,,"Tax","SNACKS","NOTAX","REP RALLY","6.00",6,"59.40",1,1,"C",0,"general",0,"51420",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3443,"1600050601","016000506015","LUCKY CHARMS BAR KING SIZE 1.7OZ",,"1","1.61","1.610","3.99",,,,,"Tax","SNACKS","NOTAX","REP RALLY","3.00",3,"59.65",12,3,"B",0,"general",0,"33789",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3444,"9983818386","699838183865","MUSHIEZ SILLY CAPS 4CT 2000MG",,"1","16.00","16.000","36.00",,,,,"Tax","OTHERS","MISC MARKET","KARINA DROPPED MERCH","3.00",3,"55.56",1,1,"A",0,"general",0,"41740",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3445,"4900002392","049000023923","BARQS ROOT BEER 20OZ","20OZ","1","1.36","1.360","3.00",,,,,"Tax","BEVERAGES ","NOTAX","COCA COLA","4.00",4,"54.67",24,4,"B",0,"general",0,"19087",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3446,"1006371059","810063710590","POPPI CRANBERRY FIZZ",,"1","1.33","1.330","3.50",,,,,"Tax","BEVERAGES ","NOTAX","COSTCO","0.00",0,"62.00",15,4,"D",0,"general",0,"07790",15,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3451,"7566912631","075669126316","IBERIA RAW CANE SUGAR",,"1","0.00","0.000","4.75",,,,,"Tax","PANTRY ITEMS","NOTAX","Tropicalize","7.00",7,"100.00",12,2,"B",0,"general",0,"35243",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3452,"5005919537","850059195376","BEATBOX WATERMELON LEMONADE 500ML",,"1","5.94","0.000","4.99",,,,,"Tax","BEERS",,"EAGLE BRAND","8.00",8,"-19.04",12,3,"B",0,"general",0,"37036",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3453,"3692021393","736920213939","GOOSE ISLAND BEER BIG MANGO 19.2OZ",,"1","2.74","2.740","4.99",,,,,"Tax","BEERS",,"EAGLE BRAND","11.00",11,"45.09",15,5,"B",0,"general",0,"22447",15,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3454,"3692021368","736920213687","GOOSE ISLAND BEER BIG JUICY 19.2OZ",,"1","2.74","2.740","4.99",,,,,"Tax","BEERS",,"EAGLE BRAND","18.00",18,"45.09",15,3,"B",0,"general",0,"46356",15,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3455,"9603025096","796030250965","KONGA BIG WAVE SINGLE BEER CAN 25OZ",,"1","2.24","2.240","4.99",,,,,"Tax","BEERS",,"EAGLE BRAND","7.00",7,"55.11",1,1,"C",0,"general",0,"29646",15,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3456,"6414407263","064144072637","PAM HIGH YIELD CANOLA OIL COOKING SPRAY 17OZ",,"1","4.88","4.880","6.99",,,,,"Tax","HOUSEHOLD ITEMS",,"Jetro","5.00",5,"30.19",6,1,"B",0,"general",0,"48220",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3458,"9441100164","0000","DAISY CHOCOLATE CHIP MUFFIN",,"1","1.08","1.080","2.99",,,,,"Tax","FRESH FOOD","NOTAX","Jetro","0.00",0,"63.88",0,0,"D",0,"general",0,"96194",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3459,"7432051291","6974320512915","EXOTIC ICE CREAM MANDARIN",,"1","4.50","4.500","7.99",,,,,"Tax","ICE CREAMS",,"EUROSTAR","3.00",3,"43.68",2,2,"B",0,"general",0,"20317",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3460,"5007760611","850077606113","LABUBO CHOCOLATE 100GR",,"1","4.99","4.990","8.99",,,,,"Tax","SNACKS","NOTAX","EUROSTAR","15.00",15,"44.49",27,2,"B",0,"general",0,"27071",27,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3461,"1111104836","011111048362","DOVE SUGAR COOKIE SPRINKLE HAND WASH",,"1","3.97","3.970","6.99",,,,,"Tax","HOUSEHOLD ITEMS",,"Walmart Business","3.00",3,"43.20",0,0,"D",0,"general",0,"61742",4,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
3462,"1369402671","813694026719","BAI 18 OZ MOLOKAI COCONUT",,"1","1.33","1.330","3.00",,,,,"Tax","BEVERAGES ","NOTAX","KARINA DROPPED MERCH","14.00",14,"55.67",2,2,"C",0,"general",0,"61397",15,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
