ID,Stock Code,UPC Full,Name,Size,Default Qty,Unit Cost,Latest Cost,Unit Price,Modifiers Qty,Modifiers Cost,Modifiers Latest Cost,Modifiers Price,Tax Rule Name,Category Name,Category Group Name,Supplier Name,Qty On Hand,Total Qty On Hand,Margin,Reorder Value,Reorder Point,Item Rank,Auto Update,Type,Vendor Item No,SKU,Unit Per Case,Item Tags,Vendor Name,Notes,Remind Date,Close Out item,Prompt For Qty,Item Type,Additional Fee,Unit Deposit,Do Not Track Inventory,Add To Shortcut Keys,Do Not Show To Webstore,Hide Inventory,Item Shortcut Name,Item Sort No,Do Not Apply Manual Discount,Exclude from Promotions
397,"0000306192","100003061920","POD JUICE 6MG MANGO STRAWBERRY DRAGONFRUIT","100ML","1","0.00","0.000","18.00",,,,,"Tax","VAPE JUICES",,"UNKNOWN","1.00",1,"100.00",48,0,"D",0,"general",0,"17298",48,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
398,"0106100959","101061009596","YOCAN WULF ORBIT CONCENTRATE VAPORIZER KIT","MISC","1","0.00","0.000","65.00",,,,,"Tax","DEVICES: BATTERIES & MODS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"44257",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
400,"5195676362","151956763621","ALEAF CERAMIC BONG GREEN","MISC","1","0.00","0.000","45.00",,,,,"Tax","BONGS",,"UNKNOWN","0.00",0,"100.00",1,0,"D",0,"general",0,"61947",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
401,"5195932524","151959325246","METALLIC 10 BONG","MISC","1","0.00","0.000","45.00",,,,,"Tax","BONGS",,"UNKNOWN","0.00",0,"100.00",1,0,"D",0,"general",0,"55661",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
402,"5201557460","152015574608","MASTER FUNGI CHOCOLATE BAR",,"1","15.00","15.000","45.00",,,,,"Tax","EDIBLES",,"KARINA DROPPED MERCH","2.00",2,"66.67",2,2,"A",0,"general",0,"45566",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
403,"5580301931","155803019312","GET LOST GALAXY GRINDER","MISC","1","0.00","0.000","15.00",,,,,"Tax","GRINDERS",,"UNKNOWN","4.00",4,"100.00",1,1,"B",0,"general",0,"63907",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
404,"5580399758","155803997580","42MM GRINDERS","MISC","1","2.35","2.350","10.00",,,,,"Tax","GRINDERS",,"UNKNOWN","10.00",10,"76.50",0,0,"D",0,"general",0,"68509",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
405,"6257349889","162573498896","WILDBERRY INCENSE STICKS 3 X $1","3FOR1","1","0.28","0.320","1.00",,,,,"Tax","MISCELLANEOUS",,"SUNSHINE NOVELTY","117.00",117,"72.00",1,1,"C",0,"general",0,"20881",35,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
406,"6257625524","162576255243","REGULAR SMELL PROOF BAGGIES",,"1","0.11","0.250","0.50",,,,,"Tax","MISCELLANEOUS",,"Black Bunker","148.00",148,"78.00",100,97,"B",0,"general",0,"41681",50,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
407,"6257725847","162577258472","LUXE SMELL PROOF BAGGIES","MISC","1","0.00","0.000","0.70",,,,,"Tax","MISCELLANEOUS",,"UNKNOWN","52.00",52,"100.00",0,0,"D",0,"general",0,"08809",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
408,"6563936963","165639369635","SMALL METAL TRAY TROPICALIZE $10",,"1","0.00","0.000","10.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"37258",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
410,"9169302718","191693027181","ZIPPO LIGHTER 30.95","MISC","1","0.00","0.000","25.24",,,,,"Tax","LIGHTERS & TORCHES",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"00965",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
411,"9169308853","191693088533","ZIPPO LIGHTER 23.45","MISC","1","0.00","0.000","25.24",,,,,"Tax","LIGHTERS & TORCHES",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"84090",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
413,"9169313722","191693137224","ZIPPO LIGHTER 23.45","MISC","1","0.00","0.000","25.24",,,,,"Tax","LIGHTERS & TORCHES",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"54089",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
414,"9383500050","193835000502","SUORIN EDGE CARTRIDGE SINGLE","MISC","1","0.00","0.000","5.00",,,,,"Tax","COILS & PODS REPLACEMENTS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"82914",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
415,"9764425115","197644251155","QUARTZ CLEANER","MISC","1","0.00","0.000","6.00",,,,,"Tax","MISCELLANEOUS",,"UNKNOWN","3.00",3,"100.00",1,0,"D",0,"general",0,"47158",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
416,"8834522301","288345223012","SMAKD CART 2GR SATIVA TANGIE",,"1","8.50","8.500","25.00",,,,,"Tax","THCA PRODUCTS",,"KARINA DROPPED MERCH","4.00",4,"66.00",5,1,"B",0,"general",0,"26455",5,"THCDISPLAY",,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
417,"8834522304","288345223043","SMAKD CART 2GR INDICA BLACK CHERRY OG",,"1","8.50","0.000","25.00",,,,,"Tax","THCA PRODUCTS",,"Nepa 305","4.00",4,"66.00",10,1,"B",0,"general",0,"75115",10,"THCDISPLAY",,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
418,"8834522306","288345223067","SMAKD CART 2GR SATIVA HAWAIIAN PUNCH",,"1","8.50","0.000","25.00",,,,,"Tax","THCA PRODUCTS",,"KARINA DROPPED MERCH","0.00",0,"66.00",4,2,"B",0,"general",0,"34179",4,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
420,"8834522311","288345223111","SMAKD CART 2GR HYBRID LAVA CAKE",,"1","8.50","8.500","25.00",,,,,"Tax","THCA PRODUCTS",,"KARINA DROPPED MERCH","5.00",5,"66.00",0,0,"D",0,"general",0,"61150",5,"THCDISPLAY",,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
433,"9823228125","598232281255","BB PEN 3GR THCA SATIVA STRAWBERRY COUGH","3G","1","12.80","12.800","35.00",,,,,"Tax","THCA PRODUCTS",,"HIGHEST GOODS","0.00",0,"63.43",5,3,"A",0,"general",0,"08916",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
434,"9823228126","598232281262","BB PEN 3GR THCA  HYBRID PINK BURST","3G","1","12.00","12.000","35.00",,,,,"Tax","THCA PRODUCTS",,"KARINA DROPPED MERCH","0.00",0,"65.71",5,3,"D",0,"general",0,"71501",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
435,"9823228127","598232281279","BB PEN 3GR THCA INDICA PURPLE PANTY DROPPER","3G","1","12.00","12.000","35.00",,,,,"Tax","THCA PRODUCTS",,"KARINA DROPPED MERCH","0.00",0,"65.71",5,3,"D",0,"general",0,"25000",5,"THCDISPLAY",,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
436,"0017605290","600176052904","COASTAL CLOUDS 6MG MANGO BERRIES","60ML","1","0.00","0.000","16.00",,,,,"Tax","VAPE JUICES",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"21909",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
438,"0175420423","601754204234","AQUA 6MG OASIS","60ML","1","0.00","0.000","12.00",,,,,"Tax","VAPE JUICES",,"UNKNOWN","3.00",3,"100.00",1,0,"D",0,"general",0,"99648",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
439,"0175420431","601754204319","AQUA 6MG FLOW","60ML","1","0.00","0.000","12.00",,,,,"Tax","VAPE JUICES",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"44856",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
440,"0175421555","601754215551","DONUT KRATOM EXTRACT STRAWBERRY 250MG","30ML","1","0.00","0.000","20.00",,,,,"Tax","KRATOM",,"UNKNOWN","0.00",0,"100.00",1,0,"D",0,"general",0,"05730",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
442,"0924990003","609249900036","ZYN 6MG COOL MINT",,"1","4.20","4.200","9.99",,,,,"Tax","TOBACCO PRODUCTS",,"Nepa 305","4.00",4,"57.96",5,2,"B",0,"general",0,"58118",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
443,"0924990103","609249901033","ZYN 6MG PEPPERMINT",,"1","4.37","4.200","9.99",,,,,"Tax","TOBACCO PRODUCTS",,"Nepa 305","7.00",7,"56.26",0,0,"D",0,"general",0,"56072",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
444,"0924990701","609249907011","ZYN 3MG CITRUS",,"1","4.20","4.200","9.99",,,,,"Tax","TOBACCO PRODUCTS",,"HIGHEST GOODS","4.00",4,"57.96",5,1,"B",0,"general",0,"86493",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
445,"0924990702","609249907028","ZYN 6MG CITRUS",,"1","4.20","4.200","9.99",,,,,"Tax","TOBACCO PRODUCTS",,"Nepa 305","4.00",4,"57.96",5,1,"B",0,"general",0,"23087",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
446,"0924991402","609249914026","ZYN 6MG SMOOTH",,"1","4.40","4.400","9.99",,,,,"Tax","TOBACCO PRODUCTS",,"Nepa 305","0.00",0,"55.96",0,0,"B",0,"general",0,"88574",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
447,"0924992022","609249920225","ZYN 6MG CHILL",,"1","4.40","4.400","9.99",,,,,"Tax","TOBACCO PRODUCTS",,"Nepa 305","0.00",0,"55.96",5,1,"B",0,"general",0,"23515",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
448,"0946500002","609465000022","VIVA ZEN KRATYOM MIT 80MG","56ML","1","0.00","0.000","13.00",,,,,"Tax","KRATOM",,"UNKNOWN","6.00",6,"100.00",1,0,"D",0,"general",0,"88006",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
450,"0946514932","609465149325","VIVA ZEN KRATOM MIT 40MG","56ML","1","0.00","0.000","6.00",,,,,"Tax","KRATOM",,"KARINA DROPPED MERCH","6.00",6,"100.00",0,0,"D",0,"general",0,"41058",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
457,"1126910171","611269101713","RED BULL SUGAR FREE 8.4OZ","8.4OZ","1","1.46","1.710","3.50",,,,,"Tax","BEVERAGES",,"JETRO","21.00",21,"58.29",0,0,"D",0,"general",0,"09404",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
460,"1126999100","611269991000","RED BULL 8.4OZ","8.4OZ","1","2.65","2.650","3.50",,,,,"Tax","BEVERAGES",,"KARINA DROPPED MERCH","3.00",3,"24.29",24,12,"B",0,"general",0,"32386",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
463,"1250830396","612508303967","LIPHT KRATOM THAI 225CT","225CT","1","0.00","0.000","45.00",,,,,"Tax","KRATOM",,"UNKNOWN","0.00",0,"100.00",0,0,"B",0,"general",0,"67562",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
465,"1300872577, 1300875127","613008725778, 613008725778","ARIZONA WATERMELON FRUIT JUICE COCKTAIL 20OZ","20OZ","1","0.77","0.000","2.00",,,,,"Tax","BEVERAGES",,"Nepa 305","18.00, 2.00",20,"61.50",24,4,"B",0,"general",0,"87450",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
468,"1499811294","614998112944","PULSE THC DISPOSABLE HYBRID GRANNY APPLE 5GR","MISC","1","0.00","0.000","25.00",,,,,"Tax","THCA PRODUCTS",,"UNKNOWN","0.00",0,"100.00",3,3,"D",0,"general",0,"67366",1,"THCDISPLAY",,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
469,"1499811295","614998112951","PULSE THC DISPOSABLE INDICA BLUE DREAM 5GR","MISC","1","0.00","0.000","42.00",,,,,"Tax","THCA PRODUCTS",,"UNKNOWN","0.00",0,"100.00",1,0,"D",0,"general",0,"97161",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
470,"1499811358","614998113583","PULSE THC DISPOSABLE SATIVA STRAWBERRY BANANA WHIP 5GR","MISC","1","0.00","0.000","42.00",,,,,"Tax","THCA PRODUCTS",,"UNKNOWN","0.00",0,"100.00",0,0,"D",0,"general",0,"99577",1,"THCDISPLAY",,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
472,"1666396499","616663964995","LOOSELEAF NATURAL DARK LEAF",,"1","0.00","0.000","12.00",,,,,"Tax","TOBACCO PRODUCTS",,"UNKNOWN","5.00",5,"100.00",0,0,"D",0,"general",0,"44487",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
474,"1968299901","619682999016","TRUE 2PK BANANA HEMP WRAP","MISC","1","0.00","0.000","3.00",,,,,"Tax","ROLLING PAPERS & CONES",,"UNKNOWN","7.00",7,"100.00",0,0,"D",0,"general",0,"37693",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
476,"2850492627","628504926277","VIVA ZEN HONEY MIT 100","15ML","1","0.00","0.000","12.99",,,,,"Tax","KRATOM",,"UNKNOWN","2.00",2,"100.00",1,0,"D",0,"general",0,"92516",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
477,"2850492614","628504926147","VIVA ZEN KRATOM INFUSED GUMMIES 5PK","MISC","1","0.00","0.000","11.99",,,,,"Tax","KRATOM",,"UNKNOWN","0.00",0,"100.00",0,0,"B",0,"general",0,"66850",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
479,"2850492633","628504926338","VIVA ZEN KRATOM MIT 80MG","15ML","1","0.00","0.000","13.00",,,,,"Tax","KRATOM",,"UNKNOWN","2.00",2,"100.00",1,0,"D",0,"general",0,"17451",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
480,"2850492654","628504926543","VIVA ZEN KRATOM INFUSED GUMMIES 10PK","20MGMIT","1","0.00","0.000","22.00",,,,,"Tax","KRATOM",,"UNKNOWN","8.00",8,"100.00",1,0,"D",0,"general",0,"05391",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
481,"2850492675","628504926758","VIVA ZEN FASTKAPS 4PK","20MGMIT","1","0.00","0.000","11.00",,,,,"Tax","KRATOM",,"UNKNOWN","1.00",1,"100.00",0,0,"D",0,"general",0,"93243",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
483,"2850492686","628504926864","VIVA ZEN KRATOM KAVA +","56ML","1","0.00","0.000","10.00",,,,,"Tax","KRATOM",,"UNKNOWN","5.00",5,"100.00",0,0,"D",0,"general",0,"03905",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
484,"2850492697","628504926970","VIVA ZEN ULTIMATE HONEY GO! MIT 120","30ML","1","0.00","0.000","11.00",,,,,"Tax","KRATOM",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"68512",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
486,"3405249048","634052490481","GET LOST SMELL PROOF BAG",,"1","0.00","0.000","85.00",,,,,"Tax","MISCELLANEOUS",,"UNKNOWN","0.00",0,"100.00",1,0,"D",0,"general",0,"82764",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
487,"3405249090","634052490900","GET LOST DIAMOND ASHTRAY","MISC","1","0.00","0.000","40.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"09782",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
488,"3405249113","634052491136","GET LOST SILICONE ASHTRAY","MISC","1","0.00","0.000","20.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","0.00",0,"100.00",1,1,"D",0,"general",0,"84695",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
489,"3805488191","638054881919","VW ASHTRAY","MISC","1","0.00","0.000","25.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","0.00",0,"100.00",1,0,"D",0,"general",0,"90085",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
490,"3805488212","638054882121","STONED PANDA HEMPER","MISC","1","8.00","8.000","30.00",,,,,"Tax","BONGS",,"UNKNOWN","1.00",1,"73.33",1,0,"D",0,"general",0,"03491",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
491,"4212539306","642125393065","UPASS FETISH URINE 3OZ","3 OZ","1","5.00","5.000","15.00",,,,,"Tax","MISCELLANEOUS",,"Nepa 305","7.00",7,"66.67",6,2,"B",0,"general",0,"97094",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
494,"4421610691","644216106912","GG GOLD GRABBA  ","EA","1","0.00","0.000","3.00",,,,,"Tax","TOBACCO PRODUCTS",,"UNKNOWN","9.00",9,"100.00",0,0,"D",0,"general",0,"69911",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
495,"4421614686","644216146864","NATURAL LEAF GG WOODS WILD BERRY","EA","1","0.00","0.000","1.00",,,,,"Tax","TOBACCO PRODUCTS",,"UNKNOWN","2.00",2,"100.00",0,0,"D",0,"general",0,"87238",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
496,"4421614926","644216149261","NATURAL LEAF GG RASTA GRABBA","EA","1","0.00","0.000","3.00",,,,,"Tax","TOBACCO PRODUCTS",,"UNKNOWN","22.00",22,"100.00",1,0,"D",0,"general",0,"90755",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
498,"4421624019","644216240197","CANDY KING 35 MG BLUE RAZZ","30ML","1","0.00","0.000","13.99",,,,,"Tax","VAPE JUICES",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"08481",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
499,"4421624109","644216241095","CANDY KING 50MG STRAWBERRY WATERMELON BUBBLEGUM","MISC","1","0.00","0.000","13.99",,,,,"Tax","VAPE JUICES",,"lightFIRE/ kanger","0.00",0,"100.00",1,1,"D",0,"general",0,"98061",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
500,"4421624049","644216240494","CANDY KING SALT 50MG GRAPE","30ML","1","0.00","0.000","16.00",,,,,"Tax","VAPE JUICES",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"92604",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
501,"4421624119","644216241194","CANDY KING SALT 35MG TROPIC","30ML","1","0.00","0.000","13.99",,,,,"Tax","VAPE JUICES",,"UNKNOWN","2.00",2,"100.00",1,0,"D",0,"general",0,"15356",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
502,"4421682827","644216828272","CANDY KING SALT ICE 50MG STRAWBERRY WATERMELON BUBBLEGUM","30ML","1","0.00","0.000","13.99",,,,,"Tax","VAPE JUICES",,"KARINA DROPPED MERCH","3.00",3,"100.00",1,0,"D",0,"general",0,"42265",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
503,"4421690922","644216909223","CANDY KING 3MG HARD APPLE","100ML","1","0.00","0.000","18.00",,,,,"Tax","VAPE JUICES",,"UNKNOWN","0.00",0,"100.00",48,0,"D",0,"general",0,"26288",48,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
504,"4421690932","644216909322","CANDY KING 6MG HARD APPLE","100ML","1","0.00","0.000","18.00",,,,,"Tax","VAPE JUICES",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"95573",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
505,"4421690982","644216909827","CANDY KING SALT 50MG HARD APPLE","30ML","1","0.00","0.000","16.00",,,,,"Tax","VAPE JUICES",,"UNKNOWN","2.00",2,"100.00",1,0,"D",0,"general",0,"68648",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
506,"4453622611","644536226116","BLUNT WRAP PLATINUM 2PK GRAPE","2PK","1","0.00","0.000","1.50",,,,,"Tax","TOBACCO PRODUCTS",,"UNKNOWN","0.00",0,"100.00",25,8,"D",0,"general",0,"24838",25,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
507,"4453622621","644536226215","BLUNT WRAP PLATINUM 2PK BLUEBERRY BURST","2PK","1","0.44","0.470","1.50",,,,,"Tax","TOBACCO PRODUCTS",,"UNKNOWN","4.00",4,"70.67",1,1,"C",0,"general",0,"17403",25,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
508,"4453622781","644536227816","BLUNT WRAP PLATINUM 2PK ZERO","2PK","1","0.00","0.000","1.50",,,,,"Tax","TOBACCO PRODUCTS",,"UNKNOWN","4.00",4,"100.00",5,5,"B",0,"general",0,"44548",1,"sunday",,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
511,"4735118014","647351180144","FRIENDLY HIGH TOLERANCE 40MG SINGLE BLUE RASPBERRY","MISC","1","0.00","0.000","5.00",,,,,"Tax","EDIBLES",,"UNKNOWN","0.00",0,"100.00",1,0,"D",0,"general",0,"65428",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
512,"5007599513","650075995130","OPMS BLACK","8.8ML","1","8.00","10.000","20.00",,,,,"Tax","KRATOM",,"REP RALLY","5.00",5,"60.00",0,0,"D",0,"general",0,"06459",4,"MUSTHAVE",,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
513,"4996463481","649964634816","BIG CHEAP BOTTLE 6MG BCB LEMON","120ML","1","0.00","0.000","12.00",,,,,"Tax","VAPE JUICES",,"UNKNOWN","2.00",2,"100.00",1,0,"D",0,"general",0,"44317",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
514,"5236912065","652369120655","BLACK LONG BARREL LIGHTER","MISC","1","0.00","0.000","2.99",,,,,"Tax","LIGHTERS & TORCHES",,"UNKNOWN","0.00",0,"100.00",1,0,"C",0,"general",0,"59820",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
515,"5214373758","652143737581","COUNTRY CLOUDS 0MG CORN BREAD PUDDIN","60ML","1","0.00","0.000","10.00",,,,,"Tax","VAPE JUICES",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"24043",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
516,"5214373759","652143737598","COUNTRY CLOUDS 3MG CORN BREAD PUDDIN","60ML","1","0.00","0.000","10.00",,,,,"Tax","VAPE JUICES",,"UNKNOWN","0.00",0,"100.00",1,0,"D",0,"general",0,"99905",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
517,"5334119706","653341197061","CANDY KING 3MG STRAWBERRY WATERMELON BUBBLEGUM","100ML","1","0.00","0.000","18.00",,,,,"Tax","VAPE JUICES",,"UNKNOWN","0.00",0,"100.00",48,0,"D",0,"general",0,"31827",48,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
518,"5334119716","653341197160","CANDY KING 6MG STRAWBERRY WATERMELON BUBBLEGUM","100ML","1","0.00","0.000","18.00",,,,,"Tax","VAPE JUICES",,"UNKNOWN","1.00",1,"100.00",48,0,"D",0,"general",0,"25386",48,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
519,"5334119726","653341197269","CANDY KING 0MG BATCH","100ML","1","0.00","0.000","18.00",,,,,"Tax","VAPE JUICES",,"UNKNOWN","1.00",1,"100.00",48,0,"D",0,"general",0,"26104",48,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
520,"5334135279","653341352798","CANDY KING 3MG ICE STRAWBERRY WATERMELON BUBBLEGUM","100ML","1","0.00","0.000","18.00",,,,,"Tax","VAPE JUICES",,"UNKNOWN","2.00",2,"100.00",0,0,"D",0,"general",0,"74199",48,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
521,"5334135399","653341353993","CANDY KING 3MG PEACHY RINGS","100ML","1","0.00","0.000","18.00",,,,,"Tax","VAPE JUICES",,"UNKNOWN","0.00",0,"100.00",48,0,"D",0,"general",0,"96831",48,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
522,"5334135409","653341354099","CANDY KING 6MG PEACHY RINGS","100ML","1","0.00","0.000","18.00",,,,,"Tax","VAPE JUICES",,"UNKNOWN","1.00",1,"100.00",48,0,"D",0,"general",0,"85639",48,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
525,"5570811968, 1254749383","312547493833, 312547493833","VISINE REDEYE HYDRATING COMFORT","0.28OZ","1","2.40","2.460","3.99",,,,,"Tax","MISCELLANEOUS",,"HIGHEST GOODS","6.00, -1.00",5,"39.85",1,1,"C",0,"general",0,"51587",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
526,"5823873495","658238734954","LOOSELEAF MINIS RESERVE",,"1","0.00","0.000","10.99",,,,,"Tax","TOBACCO PRODUCTS",,"UNKNOWN","2.00",2,"100.00",1,0,"D",0,"general",0,"21835",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
527,"5823873483","658238734831","LOOSELEAF STRAWBERRY CRUSH",,"1","0.00","0.000","5.00",,,,,"Tax","TOBACCO PRODUCTS",,"UNKNOWN","0.00",0,"100.00",0,0,"D",0,"general",0,"20251",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
530,"6370189822","663701898224","FEMALE BETTER SEX ENHANCER","MISC","1","4.00","4.000","12.99",,,,,"Tax","SEX RELATED ITEMS",,"UNKNOWN","0.00",0,"69.21",1,0,"D",0,"general",0,"44350",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
531,"6370189823","663701898231","MALE BETTER SEX ENHANCER","MISC","1","4.00","4.000","12.99",,,,,"Tax","SEX RELATED ITEMS",,"UNKNOWN","0.00",0,"69.21",1,0,"D",0,"general",0,"57523",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
533,"6549834486","665498344861","SMAKD GUMMIES 500MG BERRY BLAST 2PK",,"1","0.00","0.000","6.00",,,,,"Tax","EDIBLES",,"Black Bunker","8.00",8,"100.00",30,7,"B",0,"general",0,"14131",30,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
534,"6575279895","665752798959","TIP AIR DEVICE CARTRIDGES 1.2OHM SINGLE","MISC","1","0.00","0.000","5.00",,,,,"Tax","COILS & PODS REPLACEMENTS",,"UNKNOWN","3.00",3,"100.00",1,0,"D",0,"general",0,"13265",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
537,"7189146717","671891467175","MAGIC DOZE 5000MG BLUE ICE 10PK","MISC","1","0.00","0.000","42.99",,,,,"Tax","EDIBLES",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"96962",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
538,"7189146718","671891467182","MAGIC DOZE 5000MG ORANGE CREAM 10PK","MISC","1","0.00","0.000","42.99",,,,,"Tax","EDIBLES",,"UNKNOWN","1.00",1,"100.00",0,0,"D",0,"general",0,"27908",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
